Domestic Gross,Movie,Production Budget,Release_Date,Worldwide Gross,_id
"$30,101,577",Daybreakers,20000000.0,2010-01-08,51445503.0,5cbf6a54f1b3f84eb09bdece
"$30,060,660",The Bank Job,20000000.0,2008-03-07,66143005.0,5cbf6a54f1b3f84eb09bdecf
"$29,795,299",Wild Things,20000000.0,1998-03-20,55576699.0,5cbf6a54f1b3f84eb09bded0
"$29,062,561",The Stepfather,20000000.0,2009-10-16,29227561.0,5cbf6a54f1b3f84eb09bded1
"$27,277,055",High Fidelity,20000000.0,2000-03-31,47881663.0,5cbf6a54f1b3f84eb09bded2
"$26,910,736",Stick It,20000000.0,2006-04-28,30399714.0,5cbf6a54f1b3f84eb09bded3
"$26,890,041",One Missed Call,20000000.0,2008-01-04,44513466.0,5cbf6a54f1b3f84eb09bded4
"$26,792,700",Eye for an Eye,20000000.0,1996-01-12,26792700.0,5cbf6a54f1b3f84eb09bded5
"$26,418,667",Street Kings,20000000.0,2008-04-11,65457811.0,5cbf6a54f1b3f84eb09bded6
"$26,004,851",The World's End,20000000.0,2013-08-23,47508505.0,5cbf6a54f1b3f84eb09bded7
"$25,728,961",From Dusk Till Dawn,20000000.0,1996-01-19,25732986.0,5cbf6a54f1b3f84eb09bded8
"$25,702,053",You Again,20000000.0,2010-09-24,32838945.0,5cbf6a54f1b3f84eb09bded9
"$25,584,685",Nancy Drew,20000000.0,2007-06-15,30703845.0,5cbf6a54f1b3f84eb09bdeda
"$25,107,267",Alpha and Omega 3D,20000000.0,2010-09-17,48958353.0,5cbf6a54f1b3f84eb09bdedb
"$24,622,687",On the Basis of Sex,20000000.0,2018-12-25,37406066.0,5cbf6a54f1b3f84eb09bdedc
"$23,438,250",Endless Love,20000000.0,2014-02-14,34718173.0,5cbf6a54f1b3f84eb09bdedd
"$23,364,784",The Covenant,20000000.0,2006-09-08,38164784.0,5cbf6a54f1b3f84eb09bdede
"$23,186,769",Monte Carlo,20000000.0,2011-07-01,39686769.0,5cbf6a54f1b3f84eb09bdedf
"$23,086,480",Stay Alive,20000000.0,2006-03-24,23187506.0,5cbf6a54f1b3f84eb09bdee0
"$22,991,379",2 For the Money,20000000.0,2005-10-07,30491379.0,5cbf6a54f1b3f84eb09bdee1
"$22,105,643",Rough Night,20000000.0,2017-06-16,46844357.0,5cbf6a54f1b3f84eb09bdee2
"$21,541,218",Psycho,20000000.0,1998-12-04,37226218.0,5cbf6a54f1b3f84eb09bdee3
"$21,413,105",Quigley Down Under,20000000.0,1990-10-19,21413105.0,5cbf6a54f1b3f84eb09bdee4
"$21,284,514",To Die For,20000000.0,1995-09-27,27688744.0,5cbf6a54f1b3f84eb09bdee5
"$20,919,166",Shorts,20000000.0,2009-08-21,29870801.0,5cbf6a54f1b3f84eb09bdee6
"$20,268,825",Vampires,20000000.0,1998-10-30,20268825.0,5cbf6a54f1b3f84eb09bdee7
"$20,211,394",Appaloosa,20000000.0,2008-09-19,27911453.0,5cbf6a54f1b3f84eb09bdee8
"$20,180,155",Secret in Their Eyes,20000000.0,2015-11-20,32608019.0,5cbf6a54f1b3f84eb09bdee9
"$19,762,690",Yu-Gi-Oh,20000000.0,2004-08-13,28762690.0,5cbf6a54f1b3f84eb09bdeea
"$19,661,987",Reign Over Me,20000000.0,2007-03-23,20081987.0,5cbf6a54f1b3f84eb09bdeeb
"$19,219,250",My Best Friend's Girl,20000000.0,2008-09-19,34787111.0,5cbf6a54f1b3f84eb09bdeec
"$18,882,880",Georgia Rule,20000000.0,2007-05-11,20819601.0,5cbf6a54f1b3f84eb09bdeed
"$18,826,490",Under the Rainbow,20000000.0,1981-07-31,18826490.0,5cbf6a54f1b3f84eb09bdeee
"$18,400,000",Ladyhawke,20000000.0,1985-04-12,18400000.0,5cbf6a54f1b3f84eb09bdeef
"$18,354,356",Into the Wild,20000000.0,2007-09-21,56822960.0,5cbf6a54f1b3f84eb09bdef0
"$18,253,415",Simon Birch,20000000.0,1998-09-11,18310591.0,5cbf6a54f1b3f84eb09bdef1
"$18,098,433",Pooh's Heffalump Movie,20000000.0,2005-02-11,55686944.0,5cbf6a54f1b3f84eb09bdef2
"$17,807,569",School for Scoundrels,20000000.0,2006-09-29,17807569.0,5cbf6a54f1b3f84eb09bdef3
"$17,530,219",Silent Hill: Revelation 3D,20000000.0,2012-10-26,55975672.0,5cbf6a54f1b3f84eb09bdef4
"$17,468,887",Home for the Holidays,20000000.0,1995-11-03,22119269.0,5cbf6a54f1b3f84eb09bdef5
"$17,445,186",The Zookeeperâs Wife,20000000.0,2017-03-31,26308749.0,5cbf6a54f1b3f84eb09bdef6
"$17,231,291",Fired Up,20000000.0,2009-02-20,18608570.0,5cbf6a54f1b3f84eb09bdef7
"$17,104,669",Kung Fu Hustle,20000000.0,2005-04-08,102034104.0,5cbf6a54f1b3f84eb09bdef8
"$16,988,996",The Country Bears,20000000.0,2002-07-26,16988996.0,5cbf6a54f1b3f84eb09bdef9
"$16,883,115",Flatliners,20000000.0,2017-09-29,45173738.0,5cbf6a54f1b3f84eb09bdefa
"$16,574,590",Dead Silence,20000000.0,2007-03-16,20614661.0,5cbf6a54f1b3f84eb09bdefb
"$16,248,701",21 Grams,20000000.0,2003-11-21,59667625.0,5cbf6a54f1b3f84eb09bdefc
"$15,988,876",Armored,20000000.0,2009-12-04,23661038.0,5cbf6a54f1b3f84eb09bdefd
"$15,800,078",The Kite Runner,20000000.0,2007-12-14,74180745.0,5cbf6a54f1b3f84eb09bdefe
"$15,712,072",Paparazzi,20000000.0,2004-09-03,16612072.0,5cbf6a54f1b3f84eb09bdeff
"$15,543,862",A Guy Thing,20000000.0,2003-01-17,17430594.0,5cbf6a54f1b3f84eb09bdf00
"$15,473,333",The Greatest Story Ever Told,20000000.0,1965-02-15,15473333.0,5cbf6a54f1b3f84eb09bdf01
"$15,464,026",Loser,20000000.0,2000-07-21,18250106.0,5cbf6a54f1b3f84eb09bdf02
"$15,055,091",Twilight,20000000.0,1998-03-06,15055091.0,5cbf6a54f1b3f84eb09bdf03
"$14,363,397",Capitalism: A Love Story,20000000.0,2009-09-23,19121531.0,5cbf6a54f1b3f84eb09bdf04
"$14,326,865",Lockout,20000000.0,2012-04-13,33943049.0,5cbf6a54f1b3f84eb09bdf05
"$14,190,901",Disaster Movie,20000000.0,2008-08-29,36720752.0,5cbf6a54f1b3f84eb09bdf06
"$14,011,084",What's Your Number?,20000000.0,2011-09-30,30163785.0,5cbf6a54f1b3f84eb09bdf07
"$13,801,755",The Man Who Knew Too Little,20000000.0,1997-11-14,13801755.0,5cbf6a55f1b3f84eb09bdf08
"$13,684,249",Crank 2: High Voltage,20000000.0,2009-04-17,35472739.0,5cbf6a55f1b3f84eb09bdf09
"$13,651,946",Burnt,20000000.0,2015-10-30,36773510.0,5cbf6a55f1b3f84eb09bdf0a
"$13,548,322",Envy,20000000.0,2004-04-30,14566246.0,5cbf6a55f1b3f84eb09bdf0b
"$13,395,961",One Night with the King,20000000.0,2006-10-13,13725032.0,5cbf6a55f1b3f84eb09bdf0c
"$13,383,747",Bullets Over Broadway,20000000.0,1994-10-21,13383747.0,5cbf6a55f1b3f84eb09bdf0d
"$13,367,624",Ghost Town,20000000.0,2008-09-19,29958228.0,5cbf6a55f1b3f84eb09bdf0e
"$12,987,647",The Quiet American,20000000.0,2002-11-22,26348203.0,5cbf6a55f1b3f84eb09bdf0f
"$12,639,297",Triple 9,20000000.0,2016-02-26,25943792.0,5cbf6a55f1b3f84eb09bdf10
"$12,545,979",The Light Between Oceans,20000000.0,2016-09-02,22281732.0,5cbf6a55f1b3f84eb09bdf11
"$12,482,775",The Weather Man,20000000.0,2005-10-28,15466961.0,5cbf6a55f1b3f84eb09bdf12
"$12,398,628",Undisputed,20000000.0,2002-08-23,12398628.0,5cbf6a55f1b3f84eb09bdf13
"$12,234,694",12 Rounds,20000000.0,2009-03-27,17306648.0,5cbf6a55f1b3f84eb09bdf14
"$12,134,935",Let Me In,20000000.0,2010-10-01,28270399.0,5cbf6a55f1b3f84eb09bdf15
"$11,744,960",3 Ninjas Kick Back,20000000.0,1994-05-06,11744960.0,5cbf6a55f1b3f84eb09bdf16
"$11,175,164",Be Kind Rewind,20000000.0,2008-02-22,30894247.0,5cbf6a55f1b3f84eb09bdf17
"$11,036,366",Mrs. Henderson Presents,20000000.0,2005-12-09,27836366.0,5cbf6a55f1b3f84eb09bdf18
"$10,686,841",Deconstructing Harry,20000000.0,1997-12-12,10686841.0,5cbf6a55f1b3f84eb09bdf19
"$10,570,375",Three to Tango,20000000.0,1999-10-22,10570375.0,5cbf6a55f1b3f84eb09bdf1a
"$10,555,348",We're No Angels,20000000.0,1989-12-15,10555348.0,5cbf6a55f1b3f84eb09bdf1b
"$9,725,847",Everyone Says I Love You,20000000.0,1996-12-06,34600000.0,5cbf6a55f1b3f84eb09bdf1c
"$9,534,258",Death Sentence,20000000.0,2007-08-31,16907831.0,5cbf6a55f1b3f84eb09bdf1d
"$9,496,130",Popstar: Never Stop Never Stopping,20000000.0,2016-06-03,9537120.0,5cbf6a55f1b3f84eb09bdf1e
"$9,479,390",Thank You for Your Service,20000000.0,2017-10-27,9985316.0,5cbf6a55f1b3f84eb09bdf1f
"$9,208,876",Everybody's Fine,20000000.0,2009-12-04,9208876.0,5cbf6a55f1b3f84eb09bdf20
"$9,109,322",Superbabies: Baby Geniuses 2,20000000.0,2004-08-27,9355369.0,5cbf6a55f1b3f84eb09bdf21
"$8,888,355",Battle of the Year,20000000.0,2013-09-20,16723377.0,5cbf6a55f1b3f84eb09bdf22
"$8,813,410",Ratchet and Clank,20000000.0,2016-04-29,14365639.0,5cbf6a55f1b3f84eb09bdf23
"$8,580,428",Death at a Funeral,20000000.0,2007-08-17,46790428.0,5cbf6a55f1b3f84eb09bdf24
"$8,330,720",The Man,20000000.0,2005-09-09,10393696.0,5cbf6a55f1b3f84eb09bdf25
"$8,135,024",Code Name: The Cleaner,20000000.0,2007-01-05,8135024.0,5cbf6a55f1b3f84eb09bdf26
"$8,110,975",Inherent Vice,20000000.0,2014-12-12,14772346.0,5cbf6a55f1b3f84eb09bdf27
"$8,047,525",Connie & Carla,20000000.0,2004-04-16,8047525.0,5cbf6a55f1b3f84eb09bdf28
"$8,008,161",Machete Kills,20000000.0,2013-10-11,18273009.0,5cbf6a55f1b3f84eb09bdf29
"$8,000,000",Sweet Charity,20000000.0,1969-01-01,8000000.0,5cbf6a55f1b3f84eb09bdf2a
"$7,578,946",Doogal,20000000.0,2006-02-24,28058652.0,5cbf6a55f1b3f84eb09bdf2b
"$7,535,331",Proof,20000000.0,2005-09-16,8284331.0,5cbf6a55f1b3f84eb09bdf2c
"$7,013,191",An American Carol,20000000.0,2008-10-03,7022183.0,5cbf6a55f1b3f84eb09bdf2d
"$6,882,696",Willard,20000000.0,2003-03-14,6882696.0,5cbf6a55f1b3f84eb09bdf2e
"$6,575,282",Strange Wilderness,20000000.0,2008-02-01,6947084.0,5cbf6a55f1b3f84eb09bdf2f
"$6,485,961",Little Boy,20000000.0,2015-04-24,17769299.0,5cbf6a55f1b3f84eb09bdf30
"$6,201,757",Topsy Turvy,20000000.0,1999-12-17,6201757.0,5cbf6a55f1b3f84eb09bdf31
"$6,002,756",Chasing Mavericks,20000000.0,2012-10-26,8300821.0,5cbf6a55f1b3f84eb09bdf32
"$5,749,134",A Most Violent Year,20000000.0,2014-12-31,8846875.0,5cbf6a55f1b3f84eb09bdf33
"$5,702,083",A Dangerous Method,20000000.0,2011-11-23,14807531.0,5cbf6a55f1b3f84eb09bdf34
"$5,501,616",A Scanner Darkly,20000000.0,2006-07-07,7405084.0,5cbf6a55f1b3f84eb09bdf35
"$5,210,988",Bandslam,20000000.0,2009-08-14,12967829.0,5cbf6a55f1b3f84eb09bdf36
"$5,178,569",Alone in the Dark,20000000.0,2005-01-28,10588079.0,5cbf6a55f1b3f84eb09bdf37
"$5,005,899",Birth,20000000.0,2004-10-29,14603001.0,5cbf6a55f1b3f84eb09bdf38
"$4,712,792",Hands of Stone,20000000.0,2016-08-26,5031975.0,5cbf6a55f1b3f84eb09bdf39
"$4,452,423",Passchendaele,20000000.0,2008-10-24,4453327.0,5cbf6a55f1b3f84eb09bdf3a
"$4,442,377",Flash of Genius,20000000.0,2008-10-03,4504111.0,5cbf6a55f1b3f84eb09bdf3b
"$4,017,609",Iâm Not There,20000000.0,2007-11-21,12397613.0,5cbf6a55f1b3f84eb09bdf3c
"$3,763,583",The Cold Light of Day,20000000.0,2012-09-07,25361206.0,5cbf6a55f1b3f84eb09bdf3d
"$3,531,756",The Brothers Bloom,20000000.0,2009-05-15,5531756.0,5cbf6a55f1b3f84eb09bdf3e
"$3,083,538","Synecdoche, New York",20000000.0,2008-10-24,4383538.0,5cbf6a55f1b3f84eb09bdf3f
"$2,483,472",Suspiria,20000000.0,2018-10-26,6773055.0,5cbf6a55f1b3f84eb09bdf40
"$2,468,683",LBJ,20000000.0,2017-11-03,2507181.0,5cbf6a55f1b3f84eb09bdf41
"$2,374,107",Mononoke-hime,20000000.0,1999-10-29,150350000.0,5cbf6a55f1b3f84eb09bdf42
"$2,353,728",Bon Voyage,20000000.0,2004-03-19,8361736.0,5cbf6a55f1b3f84eb09bdf43
"$2,246,000",My All-American,20000000.0,2015-11-13,2246000.0,5cbf6a55f1b3f84eb09bdf44
"$2,000,000",Can't Stop the Music,20000000.0,1980-06-20,2000000.0,5cbf6a55f1b3f84eb09bdf45
"$1,903,434",The Proposition,20000000.0,2006-05-05,5313608.0,5cbf6a55f1b3f84eb09bdf46
"$1,646,664",Marci X,20000000.0,2003-08-22,1646664.0,5cbf6a55f1b3f84eb09bdf47
"$1,190,018",Equilibrium,20000000.0,2002-12-06,5345869.0,5cbf6a55f1b3f84eb09bdf48
"$1,186,538",Dylan Dog: Dead of Night,20000000.0,2011-04-29,6093725.0,5cbf6a55f1b3f84eb09bdf49
"$1,065,907",The Oogieloves in the BIG Balloon Adventure,20000000.0,2012-08-29,1065907.0,5cbf6a55f1b3f84eb09bdf4a
"$1,031,872",The Children of Huang Shi,20000000.0,2008-05-23,8221700.0,5cbf6a55f1b3f84eb09bdf4b
"$882,710",The Yards,20000000.0,2000-10-20,2282710.0,5cbf6a55f1b3f84eb09bdf4c
"$754,301",Middle Men,20000000.0,2010-08-06,754301.0,5cbf6a55f1b3f84eb09bdf4d
"$587,470",JÃ¬yÃ¬ dÃ shÄ«,20000000.0,2017-04-28,43888531.0,5cbf6a55f1b3f84eb09bdf4e
"$582,024",All Good Things,20000000.0,2010-12-03,873617.0,5cbf6a55f1b3f84eb09bdf4f
"$538,460",By the Sea,20000000.0,2015-11-13,3727746.0,5cbf6a55f1b3f84eb09bdf50
"$468,867",Steamboy,20000000.0,2005-03-18,10468867.0,5cbf6a55f1b3f84eb09bdf51
"$375,474",The Game of Their Lives,20000000.0,2005-04-22,375474.0,5cbf6a55f1b3f84eb09bdf52
"$305,070",Rapa Nui,20000000.0,1994-09-11,305070.0,5cbf6a55f1b3f84eb09bdf53
"$277,943",The Tempest,20000000.0,2010-12-10,277943.0,5cbf6a55f1b3f84eb09bdf54
"$206,678",é·æ±ä¸è (CJ7),20000000.0,2008-03-07,47300771.0,5cbf6a55f1b3f84eb09bdf55
"$200,730",The Burning Plain,20000000.0,2009-09-18,1167092.0,5cbf6a55f1b3f84eb09bdf56
"$146,072",Les Couloirs du temps: Les visiteurs 2,20000000.0,1998-03-27,26146072.0,5cbf6a55f1b3f84eb09bdf57
"$121,972",People I Know,20000000.0,2003-04-25,5694213.0,5cbf6a55f1b3f84eb09bdf58
"$55,039",Regression,20000000.0,2015-10-30,15824374.0,5cbf6a55f1b3f84eb09bdf59
$0,Admiral,20000000.0,2008-12-31,38585047.0,5cbf6a55f1b3f84eb09bdf5a
$0,Zambezia,20000000.0,2012-12-31,34454336.0,5cbf6a55f1b3f84eb09bdf5b
$0,Three Kingdoms: Resurrection of the Dragon,20000000.0,2010-04-13,22139590.0,5cbf6a55f1b3f84eb09bdf5c
$0,The Touch,20000000.0,2004-03-31,5918742.0,5cbf6a55f1b3f84eb09bdf5d
$0,Survivor,20000000.0,2015-05-29,1703281.0,5cbf6a55f1b3f84eb09bdf5e
$0,The History of Love,20000000.0,2016-11-18,476624.0,5cbf6a55f1b3f84eb09bdf5f
$0,Butterfly on a Wheel,20000000.0,2007-12-25,0.0,5cbf6a55f1b3f84eb09bdf60
$0,Dwegons and Leprechauns,20000000.0,2014-08-29,0.0,5cbf6a55f1b3f84eb09bdf61
$0,Fight Valley,20000000.0,2016-07-22,0.0,5cbf6a55f1b3f84eb09bdf62
$0,The Thousand Miles,20000000.0,2017-12-31,0.0,5cbf6a55f1b3f84eb09bdf63
$0,Bird Box,19800000.0,2018-12-13,0.0,5cbf6a55f1b3f84eb09bdf64
"$476,270",Der Baader Meinhof Komplex,19700000.0,2009-08-21,16498827.0,5cbf6a55f1b3f84eb09bdf65
"$63,859,435",The Shape of Water,19500000.0,2017-12-01,189195220.0,5cbf6a55f1b3f84eb09bdf66
"$2,061,449",De rouille et dâos,19500000.0,2012-11-23,29393634.0,5cbf6a55f1b3f84eb09bdf67
"$8,060,487",The Painted Veil,19400000.0,2006-12-20,15118795.0,5cbf6a55f1b3f84eb09bdf68
$0,The Frozen Ground,19200000.0,2013-08-23,5617460.0,5cbf6a55f1b3f84eb09bdf69
"$1,361,512",The Devil's Double,19100000.0,2011-07-29,5965646.0,5cbf6a55f1b3f84eb09bdf6a
"$212,259,762",Back to the Future,19000000.0,1985-07-03,385524784.0,5cbf6a55f1b3f84eb09bdf6b
"$184,208,842",Dances with Wolves,19000000.0,1990-11-09,424200000.0,5cbf6a55f1b3f84eb09bdf6c
"$157,019,771",Scary Movie,19000000.0,2000-07-07,277200000.0,5cbf6a55f1b3f84eb09bdf6d
"$100,292,856",Bad Teacher,19000000.0,2011-06-24,215448997.0,5cbf6a55f1b3f84eb09bdf6e
"$97,670,358",Sausage Party,19000000.0,2016-08-12,141344255.0,5cbf6a55f1b3f84eb09bdf6f
"$58,571,513",Sea of Love,19000000.0,1989-09-15,58571513.0,5cbf6a55f1b3f84eb09bdf70
"$56,127,162",Just Married,19000000.0,2003-01-10,101564935.0,5cbf6a55f1b3f84eb09bdf71
"$51,733,921",I Can Do Bad All By Myself,19000000.0,2009-09-11,51733921.0,5cbf6a55f1b3f84eb09bdf72
"$51,438,175",A Cinderella Story,19000000.0,2004-07-16,70164105.0,5cbf6a55f1b3f84eb09bdf73
"$44,017,374",The Shining,19000000.0,1980-05-23,44728227.0,5cbf6a55f1b3f84eb09bdf74
"$41,867,960",Thirteen Ghosts,19000000.0,2001-10-26,68467960.0,5cbf6a55f1b3f84eb09bdf75
"$40,846,082",House on Haunted Hill,19000000.0,1999-10-29,65090541.0,5cbf6a55f1b3f84eb09bdf76
"$39,123,589",The Crazies,19000000.0,2010-02-26,56445534.0,5cbf6a55f1b3f84eb09bdf77
"$36,843,682",Notorious,19000000.0,2009-01-16,44972183.0,5cbf6a55f1b3f84eb09bdf78
"$31,713,110",Nobodyâs Fool,19000000.0,2018-11-02,32589493.0,5cbf6a55f1b3f84eb09bdf79
"$27,758,465",The Switch,19000000.0,2010-08-20,49858465.0,5cbf6a55f1b3f84eb09bdf7a
"$25,918,920",Leap Year,19000000.0,2010-01-08,32618920.0,5cbf6a55f1b3f84eb09bdf7b
"$21,488,481",The Book Thief,19000000.0,2013-11-08,76086711.0,5cbf6a55f1b3f84eb09bdf7c
"$20,300,218","Gone, Baby, Gone",19000000.0,2007-10-19,34352162.0,5cbf6a55f1b3f84eb09bdf7d
"$15,911,332",Thomas and the Magic Railroad,19000000.0,2000-07-26,15911332.0,5cbf6a55f1b3f84eb09bdf7e
"$13,680,000",Mutiny on The Bounty,19000000.0,1962-11-08,13680000.0,5cbf6a55f1b3f84eb09bdf7f
"$10,049,886",Sen to Chihiro no Kamikakushi,19000000.0,2002-09-20,274949886.0,5cbf6a55f1b3f84eb09bdf80
"$8,402,485",Sex Drive,19000000.0,2008-10-17,10412485.0,5cbf6a55f1b3f84eb09bdf81
"$8,123,860",Firestorm,19000000.0,1998-01-09,8123860.0,5cbf6a55f1b3f84eb09bdf82
"$6,928,068",Take Me Home Tonight,19000000.0,2011-03-04,7576604.0,5cbf6a55f1b3f84eb09bdf83
"$5,310,554",Won't Back Down,19000000.0,2012-09-28,5745503.0,5cbf6a55f1b3f84eb09bdf84
"$5,059,608",Action Point,19000000.0,2018-06-01,5103675.0,5cbf6a55f1b3f84eb09bdf85
"$4,750,000",The Fall of the Roman Empire,19000000.0,1964-01-01,4750000.0,5cbf6a55f1b3f84eb09bdf86
"$2,119,994",The Nutcracker,19000000.0,1993-11-24,2119994.0,5cbf6a55f1b3f84eb09bdf87
"$2,119,994",George Balanchine's The Nutcracker,19000000.0,2011-12-13,2119994.0,5cbf6a55f1b3f84eb09bdf88
"$1,353,824",Kansas City,19000000.0,1996-08-16,1353824.0,5cbf6a55f1b3f84eb09bdf89
$0,Out of the Inferno,19000000.0,2016-03-08,0.0,5cbf6a55f1b3f84eb09bdf8a
"$20,700,082",George A. Romero's Land of the Dead,18975000.0,2005-06-24,47751015.0,5cbf6a55f1b3f84eb09bdf8b
"$320,700",IndigÃ¨nes,18900000.0,2006-12-15,26063572.0,5cbf6a55f1b3f84eb09bdf8c
"$65,233,369",The Amityville Horror,18500000.0,2005-04-15,109175673.0,5cbf6a55f1b3f84eb09bdf8d
"$22,498,520",Adaptation,18500000.0,2002-12-06,32531759.0,5cbf6a55f1b3f84eb09bdf8e
"$18,451,251",The Invention of Lying,18500000.0,2009-10-02,32679264.0,5cbf6a55f1b3f84eb09bdf8f
"$10,680,275",Fear and Loathing in Las Vegas,18500000.0,1998-05-22,13711903.0,5cbf6a55f1b3f84eb09bdf90
"$6,198,883",Ne le dis Ã personne,18500000.0,2008-07-04,33954018.0,5cbf6a55f1b3f84eb09bdf91
"$4,221,341",Left Behind,18500000.0,2001-02-02,4221341.0,5cbf6a55f1b3f84eb09bdf92
"$150,086,800",Neighbors,18000000.0,2014-05-09,270944428.0,5cbf6a55f1b3f84eb09bdf93
"$128,505,958",Borat,18000000.0,2006-11-03,261443242.0,5cbf6a55f1b3f84eb09bdf94
"$119,920,129",The Mask,18000000.0,1994-07-29,351620129.0,5cbf6a55f1b3f84eb09bdf95
"$114,968,774",Big,18000000.0,1988-06-03,151668774.0,5cbf6a55f1b3f84eb09bdf96
"$96,493,426",Legally Blonde,18000000.0,2001-07-13,141809235.0,5cbf6a55f1b3f84eb09bdf97
"$86,047,227",Mean Girls,18000000.0,2004-04-30,130953026.0,5cbf6a55f1b3f84eb09bdf98
"$76,471,046",Star Trek III: The Search for Spock,18000000.0,1984-06-01,87000000.0,5cbf6a55f1b3f84eb09bdf99
"$75,072,454",The Exorcism of Emily Rose,18000000.0,2005-09-09,144529078.0,5cbf6a55f1b3f84eb09bdf9a
"$65,535,067",Deuce Bigalow: Male Gigolo,18000000.0,1999-12-10,92935067.0,5cbf6a55f1b3f84eb09bdf9b
"$65,070,412",Barbershop 2: Back in Business,18000000.0,2004-01-01,65842412.0,5cbf6a55f1b3f84eb09bdf9c
"$60,062,868",The Family Stone,18000000.0,2005-12-16,92357499.0,5cbf6a55f1b3f84eb09bdf9d
"$60,060,328",Bad Santa,18000000.0,2003-11-26,77147031.0,5cbf6a55f1b3f84eb09bdf9e
"$59,735,548",Predator,18000000.0,1987-06-12,98267558.0,5cbf6a55f1b3f84eb09bdf9f
"$59,689,605",My Big Fat Greek Wedding 2,18000000.0,2016-03-25,92096558.0,5cbf6a55f1b3f84eb09bdfa0
"$57,027,435",The Perfect Guy,18000000.0,2015-09-11,60278166.0,5cbf6a55f1b3f84eb09bdfa1
"$53,883,989",Austin Powers: International Man of Mystery,18000000.0,1997-05-02,67683989.0,5cbf6a55f1b3f84eb09bdfa2
"$52,698,535",Diary of a Wimpy Kid: Rodrick Rules,18000000.0,2011-03-25,73695194.0,5cbf6a55f1b3f84eb09bdfa3
"$51,973,029",Amadeus,18000000.0,1984-09-19,51973029.0,5cbf6a55f1b3f84eb09bdfa4
"$43,869,350",Prom Night,18000000.0,2008-04-11,57193655.0,5cbf6a55f1b3f84eb09bdfa5
"$43,853,424",Soul Surfer,18000000.0,2011-04-08,47158652.0,5cbf6a55f1b3f84eb09bdfa6
"$43,601,508",Under the Tuscan Sun,18000000.0,2003-09-26,57490024.0,5cbf6a55f1b3f84eb09bdfa7
"$42,469,946",Uncle Drew,18000000.0,2018-06-29,46527161.0,5cbf6a55f1b3f84eb09bdfa8
"$42,340,598",Birdman or (The Unexpected Virtue of Ignorance),18000000.0,2014-10-17,103215094.0,5cbf6a55f1b3f84eb09bdfa9
"$41,382,841",Peggy Sue Got Married,18000000.0,1986-10-10,41382841.0,5cbf6a55f1b3f84eb09bdfaa
"$41,300,105",Gosford Park,18000000.0,2001-12-26,41300105.0,5cbf6a55f1b3f84eb09bdfab
"$41,059,716",Orange County,18000000.0,2002-01-11,43308707.0,5cbf6a55f1b3f84eb09bdfac
"$33,404,871",Blue Jasmine,18000000.0,2013-07-26,102912961.0,5cbf6a55f1b3f84eb09bdfad
"$31,567,134",United 93,18000000.0,2006-04-28,77635035.0,5cbf6a55f1b3f84eb09bdfae
"$30,272,254",Honey,18000000.0,2003-12-05,62646763.0,5cbf6a55f1b3f84eb09bdfaf
"$29,511,112",The Fog,18000000.0,2005-10-14,37048526.0,5cbf6a55f1b3f84eb09bdfb0
"$26,936,265",Spy Hard,18000000.0,1996-05-24,26936265.0,5cbf6a55f1b3f84eb09bdfb1
"$26,839,498",Ricki and the Flash,18000000.0,2015-08-07,41166033.0,5cbf6a55f1b3f84eb09bdfb2
"$26,593,580",Glory,18000000.0,1989-12-13,26593580.0,5cbf6a55f1b3f84eb09bdfb3
"$26,400,000",Conan the Destroyer,18000000.0,1984-06-29,26400000.0,5cbf6a55f1b3f84eb09bdfb4
"$26,302,731",Love the Coopers,18000000.0,2015-11-13,42227490.0,5cbf6a55f1b3f84eb09bdfb5
"$24,911,670",Catch-22,18000000.0,1970-06-24,24911670.0,5cbf6a55f1b3f84eb09bdfb6
"$24,007,324",Observe and Report,18000000.0,2009-04-10,27148898.0,5cbf6a55f1b3f84eb09bdfb7
"$23,380,203",Raging Bull,18000000.0,1980-11-14,23380203.0,5cbf6a55f1b3f84eb09bdfb8
"$22,965,110",Love Happens,18000000.0,2009-09-18,36133014.0,5cbf6a55f1b3f84eb09bdfb9
"$22,455,510",Fame,18000000.0,2009-09-25,80227619.0,5cbf6a55f1b3f84eb09bdfba
"$20,497,844",The Circle,18000000.0,2017-04-28,40651864.0,5cbf6a55f1b3f84eb09bdfbb
"$19,739,000",Young Sherlock Holmes,18000000.0,1985-12-04,19739000.0,5cbf6a55f1b3f84eb09bdfbc
"$18,335,230",127 Hours,18000000.0,2010-11-05,60217171.0,5cbf6a55f1b3f84eb09bdfbd
"$17,266,359",Small Time Crooks,18000000.0,2000-05-19,29934477.0,5cbf6a55f1b3f84eb09bdfbe
"$17,200,925",Center Stage,18000000.0,2000-05-12,21361109.0,5cbf6a55f1b3f84eb09bdfbf
"$17,062,499",Norm of the North,18000000.0,2016-01-15,30535660.0,5cbf6a55f1b3f84eb09bdfc0
"$16,703,799",Catch That Kid,18000000.0,2004-02-06,16959614.0,5cbf6a55f1b3f84eb09bdfc1
"$16,131,410",Jobs,18000000.0,2013-08-16,43402515.0,5cbf6a55f1b3f84eb09bdfc2
"$15,652,637",Life as a House,18000000.0,2001-10-26,23889158.0,5cbf6a55f1b3f84eb09bdfc3
"$15,285,588",Youth in Revolt,18000000.0,2010-01-08,19685588.0,5cbf6a55f1b3f84eb09bdfc4
